project, sha, language, file_name, is_test,isExceptionPatch, method_name,total_add,total_del,"ut_a" Adds,assert Dels,"ut_a" Dels,assert Adds,<cassert> Adds,wtf/assertions.h Adds,"ut_ad" Dels,wtf/assertions.h Dels,assert.h Adds,assert.h Dels,"ut_ad" Adds,<cassert> Dels
'ActionBarPullToRefresh','54626f28777ee9d8d0ccb6ca352e2b3cd1b7003f','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshAttacher.java','False','False','addRefreshableView','1','1','0','0','0','0','0','0'
'ActionBarPullToRefresh','b0c3540a0d1c59f56c62b5a4958303398fabec7a','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/GridViewActivity.java','False','False','onCreate','2','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','b0c3540a0d1c59f56c62b5a4958303398fabec7a','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/GridViewActivity.java','False','False','onCreate','2','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','eb21feec377de255c2726e07f9561f055b6b0de7','java','library/src/uk/co/senab/actionbarpulltorefresh/library/ActionBarPullToRefresh.java','False','False','setup','9','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','eb21feec377de255c2726e07f9561f055b6b0de7','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshAttacher.java','False','False','addRefreshableView','1','1','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','create','3','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','Options','1','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','environmentDelegate','4','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','headerLayout','4','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','headerTransformer','4','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','scrollDistance','4','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','refreshOnUp','4','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','noMinimize','4','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','minimize','3','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','minimize','5','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/Options.java','False','False','build','3','0','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','createPullToRefreshAttacher','0','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','createPullToRefreshAttacher','1','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/GridViewActivity.java','False','False','onCreate','9','15','0','0','0','0','0','0'
'ActionBarPullToRefresh','f6d81dac1372fc36703b1902a9fd80b85ab9bd4a','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/GridViewActivity.java','False','False','onCreate','9','15','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','setup','0','3','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','setPullToRefreshAttacher','0','6','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','setPullToRefreshAttacher','1','3','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','addChildrenAsPullable','4','1','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','library/src/uk/co/senab/actionbarpulltorefresh/library/PullToRefreshLayout.java','False','False','setPullToRefreshAttacher','0','58','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/FragmentTabsViewPagerActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/GridViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ListViewActivity.java','False','False','onViewCreated','3','3','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/WebViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/FragmentTabsViewPagerActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/GridViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ListViewActivity.java','False','False','onViewCreated','3','3','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/WebViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/GridViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/ListViewActivity.java','False','False','onViewCreated','3','3','0','0','0','0','0','0'
'ActionBarPullToRefresh','fde0f38fee4ab12edd2bb413acf9062681cd90eb','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/FragmentTabsViewPagerActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/GridViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ListViewActivity.java','False','False','onViewCreated','9','7','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/WebViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/FragmentTabsViewPagerActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/GridViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ListViewActivity.java','False','False','onViewCreated','9','7','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/WebViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/GridViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/ListViewActivity.java','False','False','onViewCreated','9','7','0','0','0','0','0','0'
'ActionBarPullToRefresh','06127e8557bf73898afa127c53496ae7b8224488','java','samples/stock/src/uk/co/senab/actionbarpulltorefresh/samples/stock/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
